BOROUGH,Cultural Venue Type,additional_contact_name,address1,address2,address3,alternativenames,borough_code,borough_name,building_name,contact_name,easting,fid_london_ward,greenflagcommunityaward,gss_code,latitude,longitude,northing,os_addressbase_uprn,rm_organisation_name,runtime,site_name,ward,ward_2018_code,ward_2018_name,ward_code,ward_code_2018,ward_name_2018,website
Camden,Archives,,20-22 Bedford Row,,,,E09000007,Camden,,,530799.9644384051,,,E09000007,51.52051424980567,-0.11611941100533675,181858.92339540512,5088364,,04/20/2020,Newman Association,,E05000138,Holborn and Covent Garden,,,,http://www.newman.org.uk/
Camden,Archives,,31 Eyre Street Hill,,,,E09000007,Camden,,,531166.9643389735,,,E09000007,51.52297248902877,-0.1107274837438374,182141.92331982765,5088379,,04/20/2020,The Artangel Trust,,E05000138,Holborn and Covent Garden,,,,https://www.artangel.org.uk/
Camden,Archives,,Faber & Faber Ltd Bloomsbury House ,74-77 Great Russell Street,,,E09000007,Camden,,,530238.9645900591,,,E09000007,51.51922382123359,-0.12425902989737338,181700.92343863158,5088411,,04/20/2020,Faber Archive,,E05000129,Bloomsbury,,,,https://www.faber.co.uk/blog/tag/faber-archive/
Camden,Archives,,126 Albert Street,,,,E09000007,Camden,,,528814.9649781673,,,E09000007,51.537478915941584,-0.14404222390450547,183695.9228976674,5088430,,04/20/2020,Friends of the Hebrew University of Jerusalem,,E05000130,Camden Town with Primrose Hill,,,,https://www.bfhu.org/
Camden,Archives,,Greater London House  ,180 Hampstead Road,,,E09000007,Camden,,,529134.9648919299,,,E09000007,51.53344266301006,-0.13959251143159634,183254.92301777127,5088648,,04/20/2020,British Heart Foundation,,E05000142,Regent's Park,,,,https://www.bhf.org.uk/
Camden,Archives,,The Building Centre ,26 Store Street,,,E09000007,Camden,,,529730.9647274682,,,E09000007,51.51965513490975,-0.13156376121270205,181735.92343017762,5088670,,04/20/2020,National Council of Building Materials Producers,,E05000129,Bloomsbury,,,,https://www.constructionproducts.org.uk/
Camden,Archives,,Woburn Square,,,,E09000007,Camden,,,529785.9647140093,,,E09000007,51.52327320598068,-0.1306227530279117,182139.92332123552,5090639,,04/20/2020,London University: Warburg Institute,,E05000129,Bloomsbury,,,,https://warburg.sas.ac.uk/
Camden,Archives,,5 Tavistock Place,,,,E09000007,Camden,,,530004.9646553355,,,E09000007,51.52526290782838,-0.12738411216274453,182366.92325950658,5090642,,04/20/2020,National Institute for Social Work,,E05000141,King's Cross,,,,
Camden,Archives,,University College School Archives ,Frognal ,Hampstead,,E09000007,Camden,,,526201.9656867589,,,E09000007,51.55350825045274,-0.18108200818973919,185413.922430659,5090680,,04/20/2020,University College School,,E05000133,Frognal and Fitzjohns,,,,https://www.ucs.org.uk/
Camden,Archives,,Great Russell Street,,,,E09000007,Camden,,,530058.9646387325,,,E09000007,51.51936410517438,-0.1268478205126898,181711.92343600886,5090682,,04/20/2020,British Museum: Department of Ancient Egypt and Sudan,,E05000129,Bloomsbury,,,,https://www.britishmuseum.org/about_us/departments/ancient_egypt_and_sudan.aspx
Camden,Archives,,Great Russell Street,,,,E09000007,Camden,,,530058.9646387325,,,E09000007,51.51936410517438,-0.1268478205126898,181711.92343600886,5090682,,04/20/2020,British Museum: Department of the Ancient Near East,,E05000129,Bloomsbury,,,,https://www.britishmuseum.org/about_us/departments/middle_east.aspx
Camden,Archives,,Great Russell Street,,,,E09000007,Camden,,,530058.9646387325,,,E09000007,51.51936410517438,-0.1268478205126898,181711.92343600886,5090682,,04/20/2020,British Museum: Department of Prints and Drawings,,E05000129,Bloomsbury,,,,https://www.britishmuseum.org/about_us/departments/prints_and_drawings.aspx
Camden,Archives,,Great Russell Street,,,,E09000007,Camden,,,530058.9646387325,,,E09000007,51.51936410517438,-0.1268478205126898,181711.92343600886,5090682,,04/20/2020,British Museum: Department of Greek and Roman Antiquities,,E05000129,Bloomsbury,,,,https://www.britishmuseum.org/about_us/departments/greece_and_rome.aspx
Camden,Archives,,Great Russell Street,,,,E09000007,Camden,,,530058.9646387325,,,E09000007,51.51936410517438,-0.1268478205126898,181711.92343600886,5090682,,04/20/2020,"British Museum: Department of Britain, Europe and Prehistory",,E05000129,Bloomsbury,,,,"https://www.britishmuseum.org/about_us/departments/britain,_europe_and_prehistory.aspx"
Camden,Archives,,Centre for Anthropology ,British Museum ,Bloomsbury,,E09000007,Camden,,,530058.9646387325,,,E09000007,51.51936410517438,-0.1268478205126898,181711.92343600886,5090682,,04/20/2020,British Museum Ethnography Library,,E05000129,Bloomsbury,,,,https://www.britishmuseum.org/research/research_projects/complete_projects/featured_project_inca_ushnus/studying_ushnus/ethnography.aspx
Camden,Archives,,British Museum ,Great Russell Street,,,E09000007,Camden,,,530058.9646387325,,,E09000007,51.51936410517438,-0.1268478205126898,181711.92343600886,5090682,,04/20/2020,British Museum Central Archive,,E05000129,Bloomsbury,,,,https://www.britishmuseum.org/research/libraries_and_archives.aspx
Camden,Archives,,Swain's Lane Highgate,,,,E09000007,Camden,,,528540.965054371,,,E09000007,51.56691028742733,-0.14679733819192928,186963.92200848903,5090701,,04/20/2020,Highgate Cemetery,,E05000137,Highgate,,,,https://highgatecemetery.org/
Camden,Archives,,Keppel Street,,,,E09000007,Camden,,,529789.9647120187,,,E09000007,51.52092671736654,-0.13066122701244,181878.92339154065,5090709,,04/20/2020,London University: London School of Hygiene and Tropical Medicine,,E05000129,Bloomsbury,,,,https://www.lshtm.ac.uk/
Camden,Archives,,Museum and Archives Service Great Ormond Street Hospital for Children NHS Trust Great Ormond Street,,,,E09000007,Camden,,,530532.9645113327,,,E09000007,51.522211550417445,-0.11989817016634433,182040.9233462162,5090726,,04/20/2020,Great Ormond Street Hospital Archives,,E05000138,Holborn and Covent Garden,,,,https://www.gosh.nhs.uk/about-us/our-history/archives
Camden,Archives,,Carlow Street,,,,E09000007,Camden,,,529115.9648969586,,,E09000007,51.535145528315894,-0.13979701533634004,183443.92296642205,5107848,,04/20/2020,National Association of University and College Union,,E05000142,Regent's Park,,,,https://www.ucu.org.uk/
Camden,Archives,,The Library, Malet Street,,,E09000007,Camden,,,529809.9647069776,,,E09000007,51.52189270721588,-0.13033335217409664,181986.9233624001,5108194,,04/20/2020,London University: Birkbeck College,,E05000129,Bloomsbury,,,,http://www.bbk.ac.uk/
Camden,Archives,,Lincoln's Inn Library ,Lincoln's Inn,,,E09000007,Camden,,,530926.9644028335,,,E09000007,51.51643181590802,-0.11445744429589674,181407.9235174171,5110067,,04/20/2020,Lincoln's Inn Archives,,E05000138,Holborn and Covent Garden,,,,https://www.lincolnsinn.org.uk/index.php/library/the-inns-archives
Camden,Archives,,The Royal London Homoeopathic Hospital ,60 Great Ormond Street,,,E09000007,Camden,,,530431.9645385612,,,E09000007,51.521740582599236,-0.12137348642779974,181985.92336129764,5123747,,04/20/2020,CAMLIS (Complimentary and Alternative Medicine Library and Information Service) Archive,,E05000138,Holborn and Covent Garden,,,,http://www.uclh.nhs.uk/ourservices/ourhospitals/rlhim/pages/camlis.aspx
Camden,Archives,,Lion Court ,25 Procter Street,,,E09000007,Camden,,,530566.9645012743,,,E09000007,51.51844720960673,-0.11956318414375913,181622.9234590865,5135098,,04/20/2020,National Housing Federation,,E05000138,Holborn and Covent Garden,,,,https://www.housing.org.uk/
Camden,Archives,,18-22 Chenies Street,,,,E09000007,Camden,,,529678.9647420289,,,E09000007,51.520889276612664,-0.13226278954051948,181871.92339365993,5136140,,04/20/2020,Royal Academy of Dramatic Art,,E05000129,Bloomsbury,,,,https://www.rada.ac.uk/
Camden,Archives,,13 Lincolns Inn Fields,,,,E09000007,Camden,,,530712.9644613896,,,E09000007,51.51699356448878,-0.11751871402941119,181464.9235016933,5137612,,04/20/2020,Sir John Soane's Museum,,E05000138,Holborn and Covent Garden,,,,https://www.soane.org/
Camden,Archives,,Embassy Theatre ,64 Eton Avenue,,,E09000007,Camden,,,526705.9655497714,,,E09000007,51.54432752969135,-0.17417950696063908,184404.9227051832,5139115,,04/20/2020,Central School of Speech and Drama,,E05000128,Belsize,,,,https://www.cssd.ac.uk/
Camden,Archives,,108a Boundary Road,,,,E09000007,Camden,,,525948.9657542831,,,E09000007,51.53754080094578,-0.18536708066627314,183630.92291331536,5144462,,04/20/2020,Ben Uri Art Society and Gallery,,E05000140,Kilburn,,,,http://www.benuri.org.uk/
Camden,Archives,,UCL Gower Street,,,,E09000007,Camden,,,529661.9647477355,,,E09000007,51.52357126137597,-0.13239806496274617,182169.923313456,5148596,,04/20/2020,Huguenot Library,,E05000129,Bloomsbury,,,,https://www.huguenotsociety.org.uk/library-and-archive.html
Camden,Archives,,Petrie Museum of Egyptian Archaeology University College ,Gower Street,,,E09000007,Camden,,,529661.9647477355,,,E09000007,51.52357126137597,-0.13239806496274617,182169.923313456,5148596,,04/20/2020,London University: University College Department of Egyptology,,E05000129,Bloomsbury,,,,https://www.ucl.ac.uk/library/subject-support/guides/egyptology
Camden,Archives,,University College ,London Gower Street,,,E09000007,Camden,,,529661.9647477355,,,E09000007,51.52357126137597,-0.13239806496274617,182169.923313456,5148596,,04/20/2020,Jewish Studies Library,,E05000129,Bloomsbury,,,,https://www.ucl.ac.uk/library/special-collections/a-z/jewish-library
Camden,Archives,,29 Russell Square,,,,E09000007,Camden,,,529974.9646622116,,,E09000007,51.52160317147653,-0.1279667573405763,181958.9233695838,5155308,,04/20/2020,The Wiener Library for the Study of the Holocaust and Genocide,,E05000129,Bloomsbury,,,,https://www.wienerlibrary.co.uk/
Camden,Archives,,35 Tavistock Square,,,,E09000007,Camden,,,529834.9647013196,,,E09000007,51.52484364270287,-0.12985202700930068,182315.92327369488,5155310,,04/20/2020,London University: Institute for the Study of the Americas,,E05000129,Bloomsbury,,,,https://www.ucl.ac.uk/americas/
Camden,Archives,,Royal Free Hospital ,Rowland Hill Street,,,E09000007,Camden,,,527228.9654093259,,,E09000007,51.552981261195,-0.1662887879466648,185380.92244128446,5155897,,04/20/2020,Royal Free Hospital Medical Library,,E05000135,Hampstead Town,,,,https://www.ucl.ac.uk/library/libraries-and-study-spaces/royal-free-hospital-medical-library-ucl-library-services
Camden,Archives,,60 Charlotte Street,,,,E09000007,Camden,,,529413.9648133777,,,E09000007,51.520042315346814,-0.1361172747936594,181770.92342121108,5155903,,04/20/2020,British Olympic Association,,E05000129,Bloomsbury,,,,https://www.teamgb.com/
Camden,Archives,,UCL Institute of Neurology & The National Hospital for Neurology & Neurosurgery (UCLH) ,1st Floor ,23 Queen Square,,E09000007,Camden,,,530355.9645593605,,,E09000007,51.52259388385289,-0.12243391165351793,182078.9233363539,5157304,,04/20/2020,"University College London (UCL) Queen Square Library, Archive and Museum",,E05000138,Holborn and Covent Garden,,,,https://www.ucl.ac.uk/ion/queen-square-library
Camden,Archives,,University College London Library,Special Collections Gower Street,,,E09000007,Camden,,,529597.9647656216,,,E09000007,51.52484409581016,-0.1332685801116561,182309.9232759198,5157421,,04/20/2020,Folklore Society Archives,,E05000129,Bloomsbury,,,,https://www.ucl.ac.uk/library/special-collections/a-z/folklore
Camden,Archives,,Library Services University College London ,Gower St,,,E09000007,Camden,,,529597.9647656216,,,E09000007,51.52484409581016,-0.1332685801116561,182309.9232759198,5157421,,04/20/2020,London University: University College London (UCL) Special Collections,,E05000129,Bloomsbury,,,,https://www.ucl.ac.uk/library/special-collections
Camden,Archives,,21 Stephen Street,,,,E09000007,Camden,,,529641.9647507599,,,E09000007,51.51785121106951,-0.1329204412182469,181532.92348500568,5158427,,04/20/2020,British Film Institute (BFI) National Archive,,E05000129,Bloomsbury,,,,https://www.bfi.org.uk/archive-collections
Camden,Archives,,14 Gordon Square,,,,E09000007,Camden,,,529718.9647324302,,,E09000007,51.52393563525784,-0.13156145897257282,182211.92330200487,5162943,,04/20/2020,Dr Williams's Library,,E05000129,Bloomsbury,,,,http://www.dwl.ac.uk/
Camden,Archives,,14 Gordon Square,,,,E09000007,Camden,,,529718.9647324302,,,E09000007,51.52393563525784,-0.13156145897257282,182211.92330200487,5162943,,04/20/2020,Congregational Library,,E05000129,Bloomsbury,,,,http://conglib.co.uk/
Camden,Archives,,Museum and Study Collection Central Saint Martins ,Granary Building ,1 Granary Square,,E09000007,Camden,,,530105.9646283336,,,E09000007,51.535385813343225,-0.12551216764388018,183495.92295105243,5162950,,04/20/2020,University of the Arts London: Central St Martins College of Art and Design,,E05000143,St. Pancras and Somers Town,,,,https://www.arts.ac.uk/colleges/central-saint-martins
Camden,Archives,,30 Euston Square,,,,E09000007,Camden,,,529531.9647839658,,,E09000007,51.526539766642756,-0.1341506839841021,182496.92322523816,5164098,,04/20/2020,Royal College of General Practitioners,,E05000142,Regent's Park,,,,http://www.rcgp.org.uk/
Camden,Archives,,30 Brock Street ,Regent's Place,,,E09000007,Camden,,,529155.9648849431,,,E09000007,51.525996712177935,-0.13959341529106092,182426.9232433571,5164261,,04/20/2020,The Guinness Partnership,,E05000142,Regent's Park,,,,http://www.guinnesspartnership.com/
Camden,Archives,,324 Gray's Inn Road,,,,E09000007,Camden,,,530551.9645073332,,,E09000007,51.52884841877594,-0.11935073099564593,182779.92314550368,5166668,,04/20/2020,National League of the Blind and Disabled,,E05000141,King's Cross,,,,
Camden,Archives,,No. 32 Bedford Square,,,,E09000007,Camden,,,529771.9647159454,,,E09000007,51.518531355785335,-0.1310188024173755,181611.92346349958,5183821,,04/20/2020,Architectural Association Archives,,E05000129,Bloomsbury,,,,https://www.aaschool.ac.uk/AASCHOOL/LIBRARY/archive.php
Ealing,Archives,,Alexandra House ,Oldham Terrace,,,E09000009,Ealing,,,520180.9673255587,,,E09000009,51.505938426455245,-0.26973939538403474,179974.92390992207,12102911,,04/20/2020,National Childbirth Trust,,E05000188,South Acton,,,,https://www.nct.org.uk/
Ealing,Archives,,Central Library ,103 Ealing Broadway Centre ,The Broadway,,E09000009,Ealing,,,517899.967942709,,,E09000009,51.51233211579817,-0.3023701174739078,180632.92372817837,12148296,,04/20/2020,Ealing Local History Centre,,E05000173,Ealing Broadway,,,,https://www.ealing.gov.uk/info/201129/local_history/1888/local_history_centre/1
Hammersmith and Fulham,Archives,,St Maximilian Kolbe House ,63 Jeddo Road,,,E09000013,Hammersmith and Fulha,,,521629.96692901175,,,E09000013,51.50441553910975,-0.2489180690435214,179839.9239443401,34000250,,04/20/2020,Catholic Union of Great Britain,,E05000251,Askew,,,,http://catholicunion.org.uk/
Hammersmith and Fulham,Archives,,King Street,,,,E09000013,Hammersmith and Fulha,,,522483.9666972709,,,E09000013,51.49273647902588,-0.23706339544394048,178560.92429353797,34004704,,04/20/2020,Latymer Upper School,,E05000261,Ravenscourt Park,,,,http://www.latymer-upper.org/
Hammersmith and Fulham,Archives,,Polish Social and Cultural Centre ,238-246 King Street,,,E09000013,Hammersmith and Fulha,,,522455.96670495067,,,E09000013,51.49351545275808,-0.2374366947128584,178646.92426981893,34006639,,04/20/2020,Polish Library POSK,,E05000261,Ravenscourt Park,,,,http://www.posk.org/c5/en/library/about-library/
Hammersmith and Fulham,Archives,,Kelmscott House ,26 Upper Mall ,Hammersmith,,E09000013,Hammersmith and Fulha,,,522597.9666667681,,,E09000013,51.49058178727145,-0.23550436618855625,178323.9243578065,34008094,,04/20/2020,William Morris Society,,E05000261,Ravenscourt Park,,,,https://williammorrissociety.org/
Hammersmith and Fulham,Archives,,Thames Wharf ,Rainville Road,,,E09000013,Hammersmith and Fulha,,,523394.9664529341,,,E09000013,51.48362317408272,-0.22429400856088202,177568.9245615187,34024755,,04/20/2020,Rogers Stirk Harbour + Partners,,E05000255,Fulham Reach,,,,https://www.rsh-p.com/
Hammersmith and Fulham,Archives,,Brook Green ,Hammersmith,,,E09000013,Hammersmith and Fulha,,,523742.96635653987,,,E09000013,51.49513189704774,-0.21883326308777842,178857.9242113827,34026608,,04/20/2020,St Paul's Girls' School,,E05000252,Avonmore and Brook Green,,,,https://spgs.org/
Hammersmith and Fulham,Archives,,First Floor Hammersmith Library Shepherd's Bush Road,,,,E09000013,Hammersmith and Fulha,,,523408.96644692624,,,E09000013,51.494584691998604,-0.22366629184841172,178788.92423019884,34027231,,04/20/2020,Hammersmith and Fulham Archives and Local History Centre,,E05000256,Hammersmith Broadway,,,,https://www.lbhf.gov.uk/libraries/local-studies-and-archives
Hammersmith and Fulham,Archives,,10 Cambridge Court,210 Shepherds Bush Road,,,E09000013,Hammersmith and Fulha,,,523334.9664670432,,,E09000013,51.49533778359173,-0.2247030797950462,178870.9242079957,34028103,,04/20/2020,The Nutrition Society,,E05000256,Hammersmith Broadway,,,,https://www.nutritionsociety.org/
Hammersmith and Fulham,Archives,,1 Vernon Mews ,West Kensington,,,E09000013,Hammersmith and Fulha,,,524337.9661945885,,,E09000013,51.49391402689298,-0.21030917426154164,178736.92424532503,34037603,,04/20/2020,Society for Psychical Research,,E05000252,Avonmore and Brook Green,,,,https://www.spr.ac.uk/
Hammersmith and Fulham,Archives,,104 New Kings Road,,,,E09000013,Hammersmith and Fulha,,,524843.9660600156,,,E09000013,51.47223328674403,-0.20387155690914466,176336.92489809165,34044214,,04/20/2020,National Federation of Women's Institutes,,E05000264,Town,,,,https://www.thewi.org.uk/
Hammersmith and Fulham,Archives,,Blythe House 23 Blythe Road,,,,E09000013,Hammersmith and Fulha,,,524085.96626319404,,,E09000013,51.496413877812444,-0.21384172436352888,179008.92417144217,34062985,,04/20/2020,V&A Archive of Art and Design,,E05000252,Avonmore and Brook Green,,,,https://www.vam.ac.uk/info/archive-of-art-and-design
Hammersmith and Fulham,Archives,,23 Blythe Road,,,,E09000013,Hammersmith and Fulha,,,524085.96626319404,,,E09000013,51.496413877812444,-0.21384172436352888,179008.92417144217,34062985,,04/20/2020,V&A Department of Theatre and Performance,,E05000252,Avonmore and Brook Green,,,,https://www.vam.ac.uk/collections/theatre-performance
Hammersmith and Fulham,Archives,,68-72 Hammersmith Road,,,,E09000013,Hammersmith and Fulha,,,524105.9662577259,,,E09000013,51.49454912264182,-0.2136265321280767,178801.92422721058,34142299,,04/20/2020,Harrods Archive,,E05000252,Avonmore and Brook Green,,,,
City of London,Archives,,8-10 Moorgate,,,,E09000001,City and County of th,,,532680.1639268841,,,E09000001,51.515516990930195,-0.08922629221024543,181351.6035357411,95512518,,04/20/2020,Baring Archive,,E05009295,Broad Street,,,,https://www.baringarchive.org.uk/
City of London,Archives,,Halsbury House,35 Chancery Lane,,,E09000001,City and County of th,,,531130.9643471166,,,E09000001,51.51631265846785,-0.11152206529322226,181399.9235198609,95500066,,04/20/2020,LexisNexis Butterworths,,E05009305,Farringdon Without,,,,https://store.lexisnexis.co.uk/categories/butterworths-law-books
City of London,Archives,,Beaufort House ,15 St Botolph Street,,,E09000001,City and County of th,,,533606.9636742383,,,E09000001,51.51506783327342,-0.07588712169359235,181325.9235427722,95500292,,04/20/2020,Employment Policy Institute,,E05009308,Portsoken,,,,
City of London,Archives,,Prudential plc Laurence Pountney Hill,,,,E09000001,City and County of th,,,532707.9639187142,,,E09000001,51.51039098106976,-0.08904024058696591,180781.92368910572,95503633,,04/20/2020,Prudential Group Archives,,E05009303,Dowgate,,,,https://www.prudential.co.uk/about-us/our-history/our-archives
City of London,Archives,,Tony Arnold Library,Maughan Library,Chancery Lane,,E09000001,City and County of th,,,531216.9643233982,,,E09000001,51.51520531218717,-0.11032837534025211,181278.92355286895,95509816,,04/20/2020,Chartered Insitute of Taxation,,E05009305,Farringdon Without,,,,https://www.tax.org.uk/homepage
City of London,Archives,,c/o Foyle Special Collections Library King's College Chancery Lane,,,,E09000001,City and County of th,,,531216.9643233982,,,E09000001,51.51520531218717,-0.11032837534025211,181278.92355286895,95509816,,04/20/2020,Foreign and Commonwealth Office Library,,E05009305,Farringdon Without,,,,https://www.kcl.ac.uk/library/archivespec/special-collections/Individualcollections/fco.aspx
City of London,Archives,,St Bride Institute ,Bride Lane ,Fleet Street,,E09000001,City and County of th,,,531589.9642212548,,,E09000001,51.51349204783571,-0.10502349280047492,181097.9236027678,95511226,,04/20/2020,St Bride Library,,E05009297,Castle Baynard,,,,https://www.sbf.org.uk/
City of London,Archives,,New Court ,St Swithin's Lane,,,E09000001,City and County of th,,,532702.9639203156,,,E09000001,51.51231528689345,-0.08903173539661931,180995.92363150325,95511233,,04/20/2020,The Rothschild Archive,,E05009312,Walbrook,,,,https://www.rothschildarchive.org/
City of London,Archives,,Apothecaries' Hall ,Blackfriars Lane,,,E09000001,City and County of th,,,531739.9641802122,,,E09000001,51.51289096433619,-0.10288661886062263,181034.9236202354,95511244,,04/20/2020,Worshipful Society of Apothecaries,,E05009304,Farringdon Within,,,,https://www.apothecaries.org/
